,reportDate,dj_id,icb_sectorl1,icb_sectorl3,vol,is_selected
787,2021-03-02,565478,10,101010,0.42595731865575,N
793,2021-03-02,529525,55,551020,0.682964737139935,N
839,2021-03-02,FR407H,50,502050,0.500194418482009,N
840,2021-03-02,IT404J,30,301010,0.419400485271018,N
841,2021-03-02,NL403F,30,303010,0.433984354205706,N
619,2021-03-02,587183,40,402030,0.384141611283147,Y
620,2021-03-02,490541,60,601010,0.521084629709718,N
621,2021-03-02,489108,50,502030,0.808512329730037,N
622,2021-03-02,416279,50,502010,0.461341724680329,N
888,2021-03-02,DE004V,60,601020,0.384989791403092,Y
887,2021-03-02,NL002A,45,451010,0.250837044196369,Y
618,2021-03-02,491062,20,201030,0.382301657898198,Y
886,2021-03-02,FR90GV,40,405010,0.4416069263699,N
884,2021-03-02,NL901I,10,101010,0.402981839744246,Y
883,2021-03-02,IT90BV,50,502050,0.520466612969486,N
882,2021-03-02,FR90ET,10,101020,0.416569678137596,N
881,2021-03-02,DE80DC,50,502060,0.308838759183595,Y
880,2021-03-02,NL802I,50,502050,0.408996660326238,N
879,2021-03-02,FI8038,35,351010,0.309102130736657,Y
885,2021-03-02,DE90HH,10,101010,0.508898202278753,N
878,2021-03-02,DE8087,20,201020,0.329647952416386,Y
617,2021-03-02,400500,55,552010,0.454699177287233,N
615,2021-03-02,423244,30,301010,0.552158922950571,N
602,2021-03-02,588171,30,302020,0.474922948686416,N
601,2021-03-02,496960,50,501010,0.486609684772177,N
603,2021-03-02,452518,50,502040,0.501851111759305,N
604,2021-03-02,465975,50,502060,0.26907576903411,Y
605,2021-03-02,EG7,40,401010,0.534094280147982,N
606,2021-03-02,494340,55,551020,0.409321664036591,N
616,2021-03-02,491134,35,351020,0.901480190047922,N
607,2021-03-02,430230,40,403010,0.374431579274525,Y
609,2021-03-02,481808,50,501010,0.548214421551632,N
610,2021-03-02,466160,65,651010,0.507451314753752,N
611,2021-03-02,EF2,65,651020,0.425757823345308,N
612,2021-03-02,492624,40,401010,0.645731270893946,N
613,2021-03-02,505125,55,551010,0.324928093585711,Y
614,2021-03-02,435413,10,101010,0.424127684145071,N
608,2021-03-02,563828,45,451020,0.28126102082351,Y
877,2021-03-02,DE8054,10,101010,0.501118780396107,N
876,2021-03-02,BE8041,20,201030,0.496215678352935,N
875,2021-03-02,DE70FD,55,552010,0.360458017158221,Y
855,2021-03-02,IT602J,30,303010,0.461825493208347,N
854,2021-03-02,IT509P,40,401010,0.320313081920533,Y
853,2021-03-02,FR509K,30,302020,0.425626509062379,N
852,2021-03-02,DE50C8,55,552010,0.428202805146519,N
851,2021-03-02,DE50B7,10,101010,0.283366348936737,Y
850,2021-03-02,FR506H,50,502010,0.474453305346649,N
856,2021-03-02,NL602G,30,301010,0.645016762220052,N
849,2021-03-02,DE5084,20,201020,0.461309175274645,N
847,2021-03-02,FR504F,50,501010,0.548440909862898,N
846,2021-03-02,ES504F,50,502060,0.55392972359668,N
845,2021-03-02,ES502D,15,151020,0.412017504125518,N
844,2021-03-02,FR502D,50,502050,0.734830559117684,N
843,2021-03-02,LU501L,35,351010,0.348390377328798,Y
842,2021-03-02,DE4061,40,404010,0.458221163096107,N
848,2021-03-02,IT506M,15,151020,0.372360046549024,Y
857,2021-03-02,B1VP94,35,351020,0.421922329910066,N
858,2021-03-02,NL603H,50,501010,0.491603389545086,N
859,2021-03-02,NL604I,30,303020,0.458146052625554,N
874,2021-03-02,NL704J,10,101020,0.541923949996794,N
873,2021-03-02,DE70DB,45,452010,0.647663753925561,N
872,2021-03-02,AT701B,30,301010,0.590100492457164,N
871,2021-03-02,FR705I,20,201020,0.47934407153734,N
870,2021-03-02,DE7086,10,101010,0.400432961616634,Y
869,2021-03-02,DE70A8,20,201030,0.41763714508922,N
868,2021-03-02,DE7075,35,351010,0.538849720824903,N
867,2021-03-02,DE7042,40,402010,0.477660835200251,N
866,2021-03-02,FR702F,10,101010,0.475441470914291,N
865,2021-03-02,DE7020,20,201020,0.419527326095114,N
864,2021-03-02,IT607O,65,651020,0.338764125166121,Y
863,2021-03-02,DE602Z,45,452010,0.706279602800533,N
862,2021-03-02,NL606K,10,101010,0.438132431227664,N
861,2021-03-02,DE601Y,65,651020,0.306489996578399,Y
860,2021-03-02,ES604G,35,351020,0.518817471870019,N
768,2021-03-02,417754,45,452010,0.380596372407976,Y
767,2021-03-02,B03851,50,501010,0.425529576244002,N
838,2021-03-02,NL402E,55,552010,0.316949499855157,Y
765,2021-03-02,143451,35,351020,0.285817099250551,Y
673,2021-03-02,465145,60,601010,0.626778260938545,N
672,2021-03-02,462220,20,201030,0.362919398064316,Y
671,2021-03-02,733945,20,201010,0.443474828089636,N
670,2021-03-02,B1FN8X,50,502040,0.51784218965689,N
669,2021-03-02,025881,40,405010,0.499625130683786,N
668,2021-03-02,468232,45,451010,0.276807699482739,Y
674,2021-03-02,464327,40,401010,0.509048258451506,N
667,2021-03-02,468520,20,201020,0.319475646511587,Y
665,2021-03-02,470384,40,404010,0.403015729053379,N
664,2021-03-02,525288,40,403010,0.599443143665374,N
663,2021-03-02,B1W4V6,50,502020,0.424909954653028,N
662,2021-03-02,470774,40,403010,0.508367644607945,N
661,2021-03-02,506472,40,402040,0.461871404741636,N
660,2021-03-02,573282,20,201020,0.295223134568795,Y
666,2021-03-02,469678,40,401010,0.523024905744114,N
658,2021-03-02,472370,50,502050,0.455718966759382,N
675,2021-03-02,463841,15,151010,0.533121017908136,N
677,2021-03-02,424245,30,301010,0.823258595531359,N
691,2021-03-02,556582,35,351020,0.864443087473773,N
690,2021-03-02,449667,50,502040,0.244434830033504,Y
689,2021-03-02,424910,45,451020,0.28924141280139,Y
688,2021-03-02,453456,15,151020,0.364081815324854,Y
687,2021-03-02,453478,40,402040,0.296944840028614,Y
686,2021-03-02,B05M8B,55,552010,0.483590295273927,N
676,2021-03-02,XXXXX3,60,601010,0.469061161700037,N
685,2021-03-02,B11ZRK,50,502020,0.378736009232996,Y
683,2021-03-02,454005,40,402040,0.356949136552701,Y
682,2021-03-02,457481,30,302020,0.514472870204326,N
681,2021-03-02,474184,20,201030,0.314685476584652,Y
680,2021-03-02,458836,40,401010,0.388773845824333,Y
679,2021-03-02,B09DHL,50,502010,0.689193881555373,N
678,2021-03-02,461075,30,303020,0.477417398640451,N
684,2021-03-02,453770,40,405010,0.650967092336659,N
657,2021-03-02,705339,20,201030,0.395532772163145,Y
656,2021-03-02,672716,65,651010,0.305535912166379,Y
655,2021-03-02,307428,45,451010,0.351166841660367,Y
635,2021-03-02,481830,40,405010,0.564835849309146,N
634,2021-03-02,482030,30,302020,0.345942385248312,Y
633,2021-03-02,482110,55,552010,0.471543581115931,N
632,2021-03-02,477670,10,101020,0.539384839262071,N
631,2021-03-02,507267,55,551010,0.382246457526975,Y
630,2021-03-02,EF025,65,651020,0.440319871169316,N
636,2021-03-02,725147,60,601010,0.404863477418066,N
629,2021-03-02,B1JB4K,55,552010,0.289108890178866,Y
627,2021-03-02,465940,15,151020,0.512004495494185,N
626,2021-03-02,488082,15,151020,0.49591546714583,N
625,2021-03-02,599933,50,502050,0.444030088793884,N
624,2021-03-02,753851,60,601010,0.56442661309736,N
623,2021-03-02,B01BN5,65,651010,0.345709392764032,Y
766,2021-03-02,554398,30,303010,0.713078597970604,N
628,2021-03-02,487416,60,601010,0.847883741458726,N
637,2021-03-02,B1RR84,50,502030,0.428433650347523,N
638,2021-03-02,480710,50,502030,0.41333543065052,N
639,2021-03-02,B00ZQQ,15,151010,0.631052001030225,N
654,2021-03-02,471279,40,401010,0.741460931845665,N
653,2021-03-02,473322,60,601010,0.587146959720911,N
652,2021-03-02,B1VP0K,50,502020,0.685974991076524,N
651,2021-03-02,533458,50,502010,0.489585275065388,N
650,2021-03-02,473550,65,651020,0.39492021073637,Y
649,2021-03-02,011517,40,405010,0.564588233467958,N
648,2021-03-02,476776,50,502010,0.715096457400497,N
647,2021-03-02,476837,50,501010,0.476987820336534,N
646,2021-03-02,477319,30,303020,0.44484058522178,N
645,2021-03-02,477518,20,201030,0.273134243990267,Y
644,2021-03-02,476361,10,101010,0.415257775282781,N
643,2021-03-02,916775,60,601010,0.438379741700929,N
642,2021-03-02,483410,50,502020,0.383255970722058,Y
641,2021-03-02,479736,30,303020,0.615349791234444,N
640,2021-03-02,479213,40,402020,0.359579723354396,Y
692,2021-03-02,449123,50,501010,0.471665052039565,N
693,2021-03-02,449000,45,452010,0.386673660018042,Y
659,2021-03-02,B0704T,30,301010,0.458012620100569,N
764,2021-03-02,421342,30,301010,0.649776518213069,N
745,2021-03-02,B09M9F,65,651010,0.414926342845708,N
743,2021-03-02,738307,60,601010,0.364161487245766,Y
742,2021-03-02,431536,65,651010,0.336632356268948,Y
741,2021-03-02,579802,65,651010,0.390105265170879,Y
740,2021-03-02,443639,60,601010,0.531087125844946,N
739,2021-03-02,528983,30,301010,0.535390912707663,N
746,2021-03-02,936469,50,501010,0.510516379735899,N
738,2021-03-02,430376,20,201020,0.365856277902158,Y
736,2021-03-02,432154,30,302020,0.487690046026471,N
735,2021-03-02,433560,40,401010,0.517986409622603,N
734,2021-03-02,437915,50,502010,0.606099265068467,N
733,2021-03-02,774563,35,351020,0.657422104409467,N
732,2021-03-02,400169,30,303010,0.507781802372919,N
731,2021-03-02,557955,65,651010,0.387757539357655,Y
737,2021-03-02,421185,45,452010,0.385942305044369,Y
730,2021-03-02,517617,15,151020,0.327291426601506,Y
748,2021-03-02,524918,65,651010,0.37175927750398,Y
750,2021-03-02,401225,50,502010,0.739366363654977,N
694,2021-03-02,049065,45,451020,0.311134860385035,Y
763,2021-03-02,726261,30,301010,0.554140169835414,N
762,2021-03-02,018270,50,501010,0.489532674440824,N
761,2021-03-02,EE009,30,301010,0.531745377629501,N
760,2021-03-02,579994,45,451020,0.382510026136468,Y
759,2021-03-02,425240,40,401010,0.58958471570692,N
749,2021-03-02,B0NJJ1,65,651010,0.513711834703176,N
758,2021-03-02,533004,10,101010,0.37557115476582,Y
756,2021-03-02,426724,30,301010,0.561126462457711,N
755,2021-03-02,702196,30,302020,0.357645020450484,Y
754,2021-03-02,461785,50,502060,0.389424146177436,Y
753,2021-03-02,511938,15,151020,0.297483809283183,Y
752,2021-03-02,B234WN,20,201020,0.484493376402593,N
751,2021-03-02,492752,65,651020,0.29977613722438,Y
757,2021-03-02,715672,45,451010,0.382937900089878,Y
729,2021-03-02,582300,15,151020,0.401575953393777,Y
744,2021-03-02,570151,15,151020,0.317221488031165,Y
727,2021-03-02,512907,20,201010,0.297112142690892,Y
709,2021-03-02,441920,45,451010,0.326189104728642,Y
708,2021-03-02,442031,40,402020,0.278171833249453,Y
707,2021-03-02,759800,65,651020,0.393665363650985,Y
706,2021-03-02,441842,40,402040,0.295081466807233,Y
705,2021-03-02,444747,50,502030,0.354718285059784,Y
704,2021-03-02,442464,65,651010,0.31663505649175,Y
703,2021-03-02,445573,30,302020,0.501627689185519,N
702,2021-03-02,775943,15,151020,0.358459485799594,Y
701,2021-03-02,711131,40,404010,0.40847312466333,N
700,2021-03-02,588950,10,101020,0.53539148151371,N
699,2021-03-02,448816,30,301010,0.631011546426894,N
698,2021-03-02,407683,30,301010,0.44722901539369,N
697,2021-03-02,B0R7JF,20,201030,0.526216956637514,N
728,2021-03-02,435209,20,201010,0.396170664961069,Y
695,2021-03-02,449774,30,301010,0.578580912186874,N
710,2021-03-02,441930,45,451010,0.313819818675801,Y
711,2021-03-02,441870,50,501010,0.486617728456252,N
696,2021-03-02,447723,45,452010,0.290315039959781,Y
713,2021-03-02,423932,50,501010,0.491401363961635,N
712,2021-03-02,451180,30,303020,0.422543131027059,N
726,2021-03-02,435435,55,552010,0.37617461107823,Y
725,2021-03-02,B1FW75,60,601010,0.504347738271859,N
724,2021-03-02,462338,60,601020,0.467670408427387,N
723,2021-03-02,417986,65,651020,0.41828390508849,N
721,2021-03-02,458260,50,502040,0.464651552187012,N
720,2021-03-02,439180,35,351020,0.484005955971612,N
722,2021-03-02,B0C2CQ,65,651020,0.412144678330223,N
718,2021-03-02,B01SPF,20,201030,0.371649380878151,Y
717,2021-03-02,439155,30,302020,0.38222687844803,Y
716,2021-03-02,407023,45,451020,0.299573242040815,Y
715,2021-03-02,EF024,50,502060,0.469795680526873,N
714,2021-03-02,481775,30,301010,0.687017099712337,N
719,2021-03-02,B1Y47Y,20,201020,0.340196780273254,Y
696,2021-06-02,407683,30,301010,0.274581323290306,N
693,2021-06-02,449774,30,301010,0.354007392885958,N
694,2021-06-02,447723,45,452010,0.210497218230023,Y
695,2021-06-02,B0R7JF,20,201030,0.315146024995291,N
692,2021-06-02,049065,45,451020,0.214301307663664,Y
697,2021-06-02,448816,30,301010,0.423870512203604,N
704,2021-06-02,759800,65,651020,0.246005183335367,Y
699,2021-06-02,711131,40,404010,0.30808682521765,N
700,2021-06-02,445573,30,302020,0.325192572228109,N
701,2021-06-02,442464,65,651010,0.192815331859375,Y
702,2021-06-02,444747,50,502030,0.243433299938184,Y
703,2021-06-02,441842,40,402040,0.200221459820127,Y
691,2021-06-02,449000,45,452010,0.249605405412404,Y
705,2021-06-02,442031,40,402020,0.205274161289449,Y
698,2021-06-02,588950,10,101020,0.367115793770773,N
690,2021-06-02,449123,50,501010,0.38085800592813,N
683,2021-06-02,B11ZRK,50,502020,0.222204563476195,Y
688,2021-06-02,449667,50,502040,0.210526048040338,Y
706,2021-06-02,441920,45,451010,0.254269065079032,Y
674,2021-06-02,XXXXX3,60,601010,0.31711095538529,N
675,2021-06-02,424245,30,301010,0.433336597475832,N
676,2021-06-02,461075,30,303020,0.303929485399475,N
677,2021-06-02,B09DHL,50,502010,0.440070645239684,N
678,2021-06-02,458836,40,401010,0.263327670226749,Y
689,2021-06-02,556582,35,351020,0.675827762891005,N
679,2021-06-02,474184,20,201030,0.234732771992997,Y
681,2021-06-02,454005,40,402040,0.256863128976486,Y
682,2021-06-02,453770,40,405010,0.54276212223702,N
684,2021-06-02,B05M8B,55,552010,0.315829269338023,N
685,2021-06-02,453478,40,402040,0.201523600800799,Y
686,2021-06-02,453456,15,151020,0.260484057844986,Y
687,2021-06-02,424910,45,451020,0.20679884102891,Y
680,2021-06-02,457481,30,302020,0.305328170677526,N
707,2021-06-02,441930,45,451010,0.249916766185721,Y
742,2021-06-02,570151,15,151020,0.194068271242069,Y
709,2021-06-02,451180,30,303020,0.263042306167778,Y
729,2021-06-02,400169,30,303010,0.293340654637534,N
730,2021-06-02,774563,35,351020,0.386605713172587,N
731,2021-06-02,B28V44,50,501010,0.360362341240795,N
732,2021-06-02,437915,50,502010,0.436947333152782,N
733,2021-06-02,433560,40,401010,0.345645698411381,N
734,2021-06-02,432154,30,302020,0.298449012636812,N
728,2021-06-02,557955,65,651010,0.251216994029626,Y
735,2021-06-02,421185,45,452010,0.175890410900227,Y
737,2021-06-02,528983,30,301010,0.3404189807149,N
738,2021-06-02,443639,60,601010,0.329532410021562,N
739,2021-06-02,579802,65,651010,0.246661083424648,Y
740,2021-06-02,431536,65,651010,0.217181222302886,Y
741,2021-06-02,738307,60,601010,0.23308145724345,Y
673,2021-06-02,463841,15,151010,0.461596991319483,N
736,2021-06-02,430376,20,201020,0.242304987808024,Y
727,2021-06-02,517617,15,151020,0.237098945679175,Y
726,2021-06-02,582300,15,151020,0.28117769774664,N
725,2021-06-02,435209,20,201010,0.276217371628044,N
710,2021-06-02,423932,50,501010,0.335352974606599,N
711,2021-06-02,481775,30,301010,0.459291409686257,N
712,2021-06-02,EF024,50,502060,0.296467170649333,N
713,2021-06-02,407023,45,451020,0.232395963313376,Y
714,2021-06-02,439155,30,302020,0.215488365480993,Y
715,2021-06-02,B01SPF,20,201030,0.286237225182922,N
716,2021-06-02,B1Y47Y,20,201020,0.249505875560319,Y
717,2021-06-02,439180,35,351020,0.288413844375162,N
718,2021-06-02,458260,50,502040,0.270314008206009,Y
719,2021-06-02,B0C2CQ,65,651020,0.280640491801909,N
720,2021-06-02,417986,65,651020,0.29382538914837,N
721,2021-06-02,462338,60,601020,0.422027356512443,N
722,2021-06-02,B1FW75,60,601010,0.393362678845935,N
723,2021-06-02,435435,55,552010,0.227917462295168,Y
724,2021-06-02,512907,20,201010,0.25194305697263,Y
708,2021-06-02,441870,50,501010,0.312143714996855,N
672,2021-06-02,464327,40,401010,0.291398173630357,N
601,2021-06-02,496960,50,501010,0.294518963792894,N
670,2021-06-02,462220,20,201030,0.28226998714965,N
619,2021-06-02,490541,60,601010,0.326271026634845,N
620,2021-06-02,489108,50,502030,0.586044016261533,N
621,2021-06-02,416279,50,502010,0.337949669267461,N
622,2021-06-02,B01BN5,65,651010,0.209626042075752,Y
623,2021-06-02,753851,60,601010,0.440789327309206,N
624,2021-06-02,599933,50,502050,0.256373987836565,Y
618,2021-06-02,587183,40,402030,0.321420026410103,N
625,2021-06-02,488082,15,151020,0.374504847793965,N
627,2021-06-02,487416,60,601010,0.629539614045314,N
628,2021-06-02,B1JB4K,55,552010,0.208020145041065,Y
629,2021-06-02,EF025,65,651020,0.290349697563129,N
630,2021-06-02,507267,55,551010,0.2741525921908,N
631,2021-06-02,477670,10,101020,0.369382211147491,N
632,2021-06-02,482110,55,552010,0.299790551956838,N
626,2021-06-02,465940,15,151020,0.365592809356089,N
633,2021-06-02,482030,30,302020,0.222187332714026,Y
617,2021-06-02,491062,20,201030,0.286743229764456,N
615,2021-06-02,491134,35,351020,0.68030531038893,N
743,2021-06-02,B09M9F,65,651010,0.240960150222731,Y
602,2021-06-02,588171,30,302020,0.277624961073799,N
603,2021-06-02,452518,50,502040,0.372046909437492,N
604,2021-06-02,465975,50,502060,0.187485734846647,Y
605,2021-06-02,EG7,40,401010,0.375043679687283,N
606,2021-06-02,494340,55,551020,0.244826823667949,Y
616,2021-06-02,400500,55,552010,0.343607800073129,N
607,2021-06-02,430230,40,403010,0.268390981100954,Y
609,2021-06-02,466160,65,651010,0.346868745927146,N
610,2021-06-02,EF2,65,651020,0.293734004416426,N
611,2021-06-02,492624,40,401010,0.396479268682675,N
612,2021-06-02,505125,55,551010,0.241388864050169,Y
613,2021-06-02,435413,10,101010,0.358631904660415,N
614,2021-06-02,423244,30,301010,0.39999879006065,N
608,2021-06-02,481808,50,501010,0.331099711036232,N
634,2021-06-02,481830,40,405010,0.415175339369381,N
635,2021-06-02,725147,60,601010,0.213644393335752,Y
636,2021-06-02,B1RR84,50,502030,0.295582182526579,N
656,2021-06-02,472370,50,502050,0.29879704104354,N
657,2021-06-02,B0704T,30,301010,0.310835041544814,N
658,2021-06-02,573282,20,201020,0.252730498169885,Y
659,2021-06-02,506472,40,402040,0.280744751398319,N
660,2021-06-02,470774,40,403010,0.32679850961393,N
661,2021-06-02,B1W4V6,50,502020,0.282733377991169,N
655,2021-06-02,705339,20,201030,0.233582382667968,Y
662,2021-06-02,525288,40,403010,0.414598746662795,N
664,2021-06-02,469678,40,401010,0.348282905913133,N
665,2021-06-02,468520,20,201020,0.243069439771825,Y
666,2021-06-02,468232,45,451010,0.207344606467205,Y
667,2021-06-02,025881,40,405010,0.340111432227353,N
668,2021-06-02,B1FN8X,50,502040,0.370653538546585,N
669,2021-06-02,733945,20,201010,0.292058266912706,N
663,2021-06-02,470384,40,404010,0.279612108774198,N
654,2021-06-02,672716,65,651010,0.200262763375759,Y
653,2021-06-02,307428,45,451010,0.256600284164387,Y
652,2021-06-02,471279,40,401010,0.518493040125642,N
637,2021-06-02,480710,50,502030,0.292820991473713,N
638,2021-06-02,B00ZQQ,15,151010,0.390623992865275,N
639,2021-06-02,479213,40,402020,0.24537825849793,Y
640,2021-06-02,479736,30,303020,0.407095218430306,N
641,2021-06-02,483410,50,502020,0.236956023971746,Y
642,2021-06-02,476361,10,101010,0.353789460940442,N
643,2021-06-02,477518,20,201030,0.208015512770468,Y
644,2021-06-02,477319,30,303020,0.238477530954169,Y
645,2021-06-02,476837,50,501010,0.269670488694483,Y
646,2021-06-02,476776,50,502010,0.385786444153081,N
