compositionDate;securityDate;inputCurrency;stoxxid;securityName;isin;sedol;currency;icb5_l1;icb5_l2;icb5_l3;icb5_l4;country;BBGTicker;shareClass;RIC;RICExtension;parentStoxxId;countryOfIncorporation;ISO2CountryDom;exchangeName;isoCountryCode;countryCode;mappedRegions;isoMicCode;closePrice;adjustedOpenPrice;adjustedOpenGross;adjustedOpenNet;adjustmentFactor;fxLocUsed;isStockConnectSecurity;Foreign Ownership Limit;Foreign Holding;Foreign Headroom;FreeFloat;shares;ffmcap;size;index_weight_close;index_weight_open;ADTV_3m_USD;ADTV_3m_EUR;ADTV_6m_USD;ADTV_6m_EUR;ADTV_9m_USD;ADTV_9m_EUR;ADTV_12m_USD;ADTV_12m_EUR;orgPermId;comName;typeCode;description;ultimateParentOrgPermID;ultimateParentName;ultimateParentTypeCode;ultimateParentTypeDescription;axiomaId;composition_date;Unnamed: 0;reportDate;dj_id;vol;inverse;inverse_vol
20241223;20241223;EUR;DE7086;BECHTLE;DE0005158703;5932409;EUR;10;1010;101010;10101010;DE;;;BC8G.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;30.72;30.72;30.72;30.72;;1.0;False;1.0;0.0;1.0;0.6659999999999999;126000000;2577899520;;0.0004874;0.0004805;7216865.77583223;6760445.10445064;6974011.62517412;6449898.82074343;7305838.71974568;6767947.90449374;7266906.28708242;6722899.21854829;4295870093;Bechtle AG;COM;Business Organization;4295870093;Bechtle AG;COM;Business Organization;UZUY5H9U6;2024-12-23;1405;2024-12-05;DE7086;0.256660465935903;1;3.89619802314913
20241223;20241223;EUR;DE8054;NEMETSCHEK;DE0006452907;5633962;EUR;10;1010;101010;10101015;DE;;;NEKG.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;93.25;93.25;93.25;93.25;;1.0;False;1.0;0.0;1.0;0.491;115500000;5288254125;;0.0010067;0.0009856;9997295.07890258;9373059.08828621;8476211.77213007;7850987.80384847;8795549.54934571;8154205.47054742;9408986.56789823;8706773.38383244;5050710924;Nemetschek SE;COM;Business Organization;5050710924;Nemetschek SE;COM;Business Organization;LFLAUXSU8;2024-12-23;1669;2024-12-05;DE8054;0.2853041784953;1;3.5050310348555715
20241223;20241223;EUR;DE8087;SIEMENS HEALTHINEERS;DE000SHL1006;BD594Y4;EUR;20;2010;201020;20102010;DE;;;SHLG.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;52.1;52.1;52.1;52.1;;1.0;False;1.0;0.0;1.0;0.2465;1128000000;14486509200;;0.0027141;0.0027;34358495.492890194;32141873.8049514;34550120.5757865;31889352.717571694;35115494.1107847;32485336.9882034;35313339.657652006;32637376.0914004;5060559444;Siemens Healthineers AG;COM;Business Organization;4295869238;Siemens AG;COM;Business Organization;MY2525WL5;2024-12-23;725;2024-12-05;DE8087;0.208193688909802;1;4.803219565571177
20241223;20241223;EUR;DE80DC;KNORR BREMSE;DE000KBX1006;BD2P9X9;EUR;50;5020;502060;50206025;DE;;;KBX.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;69.05;69.05;69.05;69.05;;1.0;False;1.0;0.0;1.0;0.4101;161200000;4564765686;;0.0008577;0.0008508;9421417.4934161;8829446.96001967;9467431.0370717;8739314.19465536;10707853.5842136;9906832.50577923;10587034.2015346;9785414.96668716;4295869167;Knorr Bremse AG;COM;Business Organization;4296078746;Stella Vermoegensverwaltungs GmbH;COM;Business Organization;X4JG31UP8;2024-12-23;1189;2024-12-05;DE80DC;0.240858975319575;1;4.151807084096352
20241223;20241223;EUR;EE009;CAIXABANK;ES0140609019;B283W97;EUR;30;3010;301010;30101010;ES;;;CABK.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;5.086;5.086;5.086;5.086;;1.0;False;1.0;0.0;1.0;0.5026;7174937846;18340745450;;0.0034592;0.0035068;56417695.92224;52823240.5527395;50163533.4205984;46374359.4517955;54654588.7731671;50615200.0058597;55939581.452089794;51735050.24419779;4295889572;Caixabank SA;COM;Business Organization;4295889572;Caixabank SA;COM;Business Organization;ZT9WKB327;2024-12-23;1549;2024-12-05;EE009;0.27125398814405;1;3.6865817414966373
20241223;20241223;EUR;EF024;Getlink;FR0010533075;B292JQ9;EUR;50;5020;502060;50206020;FR;;;GETP.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;15.33;15.33;15.33;15.33;;1.0;False;1.0;0.0;1.0;0.5667;550000000;4778131050;;0.0008958;0.0008905;10950027.5490796;10268455.0253001;11394503.050458;10520799.9518044;12031592.1189631;11130071.6202825;12077767.1462994;11160592.3261668;4295868297;Getlink SE;COM;Business Organization;4295868297;Getlink SE;COM;Business Organization;HXFRR6QS4;2024-12-23;171;2024-12-05;EF024;0.163816687126727;1;6.1043842207992505
20241223;20241223;EUR;EF031;EDENRED;FR0010908533;B62G1B5;EUR;50;5020;502050;50205015;FR;;;EDEN.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;30.44;30.44;30.44;30.44;;1.0;False;1.0;0.0;1.0;1.0;244010586;7427682238;;0.0014131;0.001416;26555824.4392081;24865737.0051224;25269769.9267863;23362998.033645306;28253741.341562603;26177581.5210766;30439690.9406899;28159037.4248084;5000759495;Edenred SE;COM;Business Organization;5000759495;Edenred SE;COM;Business Organization;4UVNARLX1;2024-12-23;2221;2024-12-05;EF031;0.376265606231151;1;2.657697072066881
20241223;20241223;EUR;EF2;VEOLIA ENVIRONNEMENT;FR0000124141;4031879;EUR;65;6510;651020;65102030;FR;;;VIE.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;26.8;26.8;26.8;26.8;;1.0;False;1.0;0.0;1.0;1.0;740652608;19849489894;;0.0037091;0.0036271;54306324.28188711;50873178.802614704;51064959.13006789;47212125.90784551;55205417.7171031;51138922.52085021;54230104.86157151;50177266.1993388;4295867473;Veolia Environnement SA;COM;Business Organization;4295867473;Veolia Environnement SA;COM;Business Organization;L3FG47SW1;2024-12-23;421;2024-12-05;EF2;0.187001497694568;1;5.347550754022907
20241223;20241223;EUR;EG063;BRENNTAG;DE000A1DAHH0;B4YVF56;EUR;55;5520;552010;55201000;DE;;;BNRGn.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;57.34;57.34;57.34;57.34;;1.0;False;1.0;0.0;1.0;0.85;144385372;7037198646;;0.0013198;0.0013779;17792916.6278479;16688958.5907036;18699568.0464677;17255570.363115698;22242153.8654811;20582570.523764003;23650045.4783994;21853977.7873199;5059963032;Brenntag SE;COM;Business Organization;5059963032;Brenntag SE;COM;Business Organization;23VAQNR25;2024-12-23;1133;2024-12-05;EG063;0.238641964455854;1;4.19037784188618
20241223;20241223;EUR;EG7;VOLKSWAGEN PREF;DE0007664039;5497168;EUR;40;4010;401010;40101020;DE;;;VOWG_p.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;88.8;88.8;88.8;88.8;;1.0;False;1.0;0.0;1.0;1.0;206205445;18311043516;;0.0033626;0.0034128;93800069.5196964;87922816.6874028;98968416.4254282;91329984.8712395;111014369.099024;102704440.989781;117949433.766594;108974594.2392;4295869244;Volkswagen AG;COM;Business Organization;4295869130;Porsche Automobil Holding SE;COM;Business Organization;V37KNKBG3;2024-12-23;1101;2024-12-05;EG7;0.234411083806533;1;4.266009882132247
20241223;20241223;EUR;EL004;EDP RENOVAVEIS;ES0127797019;B39GNW2;EUR;65;6510;651010;65101010;PT;;;EDPR.LS1;LS1;;ES;PT;;;PT;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;9.5;9.5;9.5;9.5;;1.0;False;1.0;0.0;1.0;0.287;1039855871;2835167032;;0.0005466;0.0005284;13420016.0760872;12567284.3876134;12379147.194711098;11440810.9442714;13165319.2727237;12187710.035763;13261252.009567698;12260707.7634765;4298014978;EDP Renovaveis SA;COM;Business Organization;4295886834;Edp SA;COM;Business Organization;92AWBLPP6;2024-12-23;2093;2024-12-05;EL004;0.336422669190412;1;2.972451298857062
20241223;20241223;EUR;ES0017;AMADEUS IT GROUP;ES0109067019;B3MSM28;EUR;10;1010;101010;10101010;ES;;;AMA.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;68.2;68.2;68.2;68.2;;1.0;False;1.0;0.0;1.0;1.0;450499205;30724045781;;0.0057005;0.0057263;39869099.133853;37357959.7054434;34899276.4440539;32295162.0416498;37522610.121079296;34766432.583573304;39809148.3744199;36833185.5829754;5000724903;Amadeus IT Group SA;COM;Business Organization;5000724903;Amadeus IT Group SA;COM;Business Organization;SY45NW9M9;2024-12-23;637;2024-12-05;ES0017;0.201726663187569;1;4.957202901186059
20241223;20241223;EUR;ES403D;MERLIN PROPERTIES SOCIMI;ES0105025003;BNGNB77;EUR;35;3510;351020;35102000;ES;;;MRL.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;9.95;9.95;9.95;9.95;;1.0;False;1.0;0.0;1.0;0.6756;563724899;3789482791;;0.0007125;0.0007063;8701872.6376592;8157993.79924163;10226841.4963765;9429946.69919245;9777336.33772697;9033511.82923607;8907767.34166948;8225708.10496896;5042243092;MERLIN Properties SOCIMI SA;CINV;Collective Investment;5042243092;MERLIN Properties SOCIMI SA;CINV;Collective Investment;N1PZCZXT0;2024-12-23;1077;2024-12-05;ES403D;0.233134671205935;1;4.289366291282644
20241223;20241223;EUR;ES406G;VIDRALA;ES0183746314;5466726;EUR;50;5020;502030;50203030;ES;;;VID.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;92.8;92.8;92.8;92.8;;1.0;False;1.0;0.0;1.0;0.7375;33529770;2294777459;;0.0004272;0.0004338;2251408.5501317;2105043.60986073;2821298.37762166;2597603.09593093;2754510.65505621;2542844.13533067;2775856.06052842;2561354.98086778;4295889347;Vidrala SA;COM;Business Organization;4295889347;Vidrala SA;COM;Business Organization;9YGDVCZ20;2024-12-23;1341;2024-12-05;ES406G;0.249317475389489;1;4.010950289135485
20241223;20241223;EUR;ES408I;PUIG BRANDS B;ES0105777017;BNTCFW4;EUR;40;4020;402040;40204035;ES;;;PUIGb.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;17.455;17.455;17.455;17.455;;1.0;False;1.0;0.0;1.0;0.7626;174819678;2327056726;;0.000439;0.0004337;7786042.09044836;7305870.91291958;8935463.56939813;8234733.611312101;10851004.3854248;10032883.2494878;8180640.02494919;7563853.387309199;5083171270;Puig Brands SA;COM;Business Organization;4296925741;Puig SL;COM;Business Organization;29RYHSTB2;2024-12-23;2133;2024-12-05;ES408I;0.348282639151991;1;2.8712312575637706
20241223;20241223;EUR;ES502D;CELLNEX TELECOM;ES0105066007;BX90C05;EUR;15;1510;151020;15102015;ES;;;CLNX.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;30.3;30.3;30.3;30.3;;1.0;False;1.0;0.0;1.0;0.6849;706475375;14661109025;;0.0027649;0.0027325;34757485.1820745;32595165.5217312;34784322.834115505;32140172.597900897;37617050.4599969;34816189.5493612;38170550.9340416;35290719.1086011;5043416261;Cellnex Telecom SA;COM;Business Organization;5043416261;Cellnex Telecom SA;COM;Business Organization;A4DM7UTX3;2024-12-23;1165;2024-12-05;ES502D;0.23918709908765;1;4.180827493683305
20241223;20241223;EUR;ES504F;AENA SME;ES0105046009;BVRZ8L1;EUR;50;5020;502060;50206060;ES;;;AENA.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XMAD;199.0;199.0;199.0;199.0;;1.0;False;1.0;0.0;1.0;0.49;150000000;14626500000;;0.0027307;0.0027261;28410799.7286875;26604772.9006945;29411917.623287898;27144165.3605163;29696999.0372265;27476104.842017;28695009.2683736;26525889.8677948;5044623340;Aena SME SA;GVTDA;Government Department / Agency;4296939656;Spain, Kingdom of (Government);GVT;Government;L4AM85SQ4;2024-12-23;351;2024-12-05;ES504F;0.181140501998546;1;5.52057650810765
20241223;20241223;EUR;FI3022;Valmet;FI4000074984;BH6XZT5;EUR;50;5020;502040;50204000;FI;;;VALMT.HE;HE;;FI;FI;Nasdaq Nordic Helsinki;FI;FI;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','19':'Nordic','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','38':'Nordic (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XHEL;22.96;22.96;22.96;22.96;;1.0;False;1.0;0.0;1.0;0.795;184529605;3368255786;;0.0006291;0.0006278;10067202.9441765;9416201.25807756;9944456.83505742;9172546.80725179;11272686.9233811;10429675.272928698;11732924.0934367;10843665.3066921;5040791035;Valmet Oyj;COM;Business Organization;5040791035;Valmet Oyj;COM;Business Organization;1ZYK6DUX2;2024-12-23;1957;2024-12-05;FI3022;0.317432761852955;1;3.1502734442490596
20241223;20241223;EUR;FR1018;ALTEN;FR0000071946;5608915;EUR;10;1010;101010;10101010;FR;;;LTEN.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;76.95;76.95;76.95;76.95;;1.0;False;1.0;0.0;1.0;0.8533;35266866;2315673030;;0.0004364;0.0004308;3424454.41638272;3205157.94602631;3842250.99249438;3543414.26788302;4408557.0498571;4078593.69911737;4465872.41153225;4127241.10057697;4295868093;Alten SA;COM;Business Organization;4295868093;Alten SA;COM;Business Organization;YY5QWYN29;2024-12-23;1877;2024-12-05;FR1018;0.308014574728651;1;3.2465996158816885
20241223;20241223;EUR;FR103A;EUROFINS SCIENTIFIC;FR0014000MR3;BNDPYV1;EUR;20;2010;201020;20102020;FR;;;EUFI.PA1;PA1;;LU;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','27':'Not Classified (Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','9':'Developed Markets'};;47.96;47.96;47.96;47.96;;1.0;False;1.0;0.0;1.0;0.6728;192981183;6227018007;;0.0011817;0.0011606;19743378.0412724;18475021.5425782;20734726.4066387;19128947.0773996;21845695.3471251;20208793.3812376;21278640.2064703;19666863.801730603;5037433929;Eurofins Scientific SE;COM;Business Organization;5037433929;Eurofins Scientific SE;COM;Business Organization;T795Z1319;2024-12-23;2141;2024-12-05;FR103A;0.348494334893948;1;2.8694871045875536
20241223;20241223;EUR;FR106D;Technip Energies;NL0014559478;BNC0116;EUR;60;6010;601010;60101030;FR;;;TE.PA1;PA1;;NL;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;25.38;25.38;25.38;25.38;;1.0;False;1.0;0.0;1.0;0.7478;181583893;3446310485;;0.0006411;0.0006423;8804337.50573068;8266970.75535788;8312086.15659686;7689491.64585398;7931405.71140745;7346684.87094129;8270094.48146388;7648244.38973268;5079697919;Technip Energies NV;COM;Business Organization;5079697919;Technip Energies NV;COM;Business Organization;764RKCLF3;2024-12-23;1989;2024-12-05;FR106D;0.318978309875948;1;3.1350094004476485
20241223;20241223;EUR;FR402C;GAZTRANSPORT ET TECHNIGAZ;FR0011726835;BJYRDP5;EUR;60;6010;601010;60101030;FR;;;GTT.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;129.1;129.1;129.1;129.1;;1.0;False;1.0;0.0;1.0;0.9463;37117772;4534579101;;0.0008423;0.0008451;12726991.0293772;11903958.8481178;12099252.09919;11168961.5901716;11951260.1771805;11056122.274318302;12102653.5519909;11183003.3326864;4297809103;Gaztransport et Technigaz SA;COM;Business Organization;4297809103;Gaztransport et Technigaz SA;COM;Business Organization;FS5DR2MN3;2024-12-23;1349;2024-12-05;FR402C;0.250463364693592;1;3.992599880718542
20241223;20241223;EUR;FR405F;EURONEXT;NL0006294274;BNBNSG0;EUR;30;3020;302020;30202015;FR;;;ENX.PA1;PA1;;NL;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;107.2;107.2;107.2;107.2;;1.0;False;1.0;0.0;1.0;0.7656;104235507;8554849886;;0.0015863;0.0015944;19001156.7166456;17848417.8980355;17377591.956601802;16094808.0238232;17254044.2217187;15992356.5594922;16067474.3966941;14877404.4919201;5042958012;Euronext NV;COM;Business Organization;5042958012;Euronext NV;COM;Business Organization;4H2GJZBB9;2024-12-23;281;2024-12-05;FR405F;0.173448496700148;1;5.765400214040291
20241223;20241223;EUR;FR502D;ELIS;FR0012435121;BVSS790;EUR;50;5020;502050;50205010;FR;;;ELIS.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;18.64;18.64;18.64;18.64;;1.0;False;1.0;0.0;1.0;0.7122;236664445;3141817066;;0.0005858;0.0005964;8322782.55231102;7763579.04570623;8166659.64895057;7520415.70461591;7666495.17508331;7077503.4209394;7322744.567286099;6756734.64339203;5036228186;Elis SA;COM;Business Organization;5036228186;Elis SA;COM;Business Organization;HVYAC2NY9;2024-12-23;1813;2024-12-05;FR502D;0.298180530460625;1;3.353673019681112
20241223;20241223;EUR;FR504F;SPIE;FR0012757854;BYZFYS3;EUR;50;5010;501010;50101015;FR;;;SPIE.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;29.68;29.68;29.68;29.68;;1.0;False;1.0;0.0;1.0;0.9491;166907584;4701667803;;0.0008791;0.0008259;8345163.49272243;7835199.53181547;8317231.95307808;7690883.125592;8822458.29295399;8173680.24833716;8429723.54100133;7798872.66827496;5037478590;Spie SA;COM;Business Organization;5037478590;Spie SA;COM;Business Organization;XPB2BUHS6;2024-12-23;1221;2024-12-05;FR504F;0.243641283628746;1;4.104394727798976
20241223;20241223;EUR;FR506H;DASSAULT AVIATION;FR0014004L86;BMT9L19;EUR;50;5020;502010;50201010;FR;;;AM.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;191.3;191.3;191.3;191.3;;1.0;False;1.0;0.0;1.0;0.2336;78595561;3512253279;;0.0006598;0.0006546;7116686.68571608;6661243.54182906;7972355.175033;7351803.79903046;8749335.377697099;8091182.13860316;9029889.9146196;8340382.08207371;4295867367;Dassault Aviation SA;COM;Business Organization;5000052224;Groupe Industriel Marcel Dassault SAS;COM;Business Organization;YU3KDZSJ8;2024-12-23;1413;2024-12-05;FR506H;0.258133487412822;1;3.873964629783745
20241223;20241223;EUR;FR509K;AMUNDI;FR0004125920;BYZR014;EUR;30;3020;302020;30202010;FR;;;AMUN.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;63.85;63.85;63.85;63.85;;1.0;False;1.0;0.0;1.0;0.3133;205419262;4109249028;;0.0007675;0.0007567;10945783.1942436;10263787.4740265;9755108.22898698;9027029.52065398;10675767.739682598;9892909.2252297;10395552.5366881;9622137.30229472;5000034874;Amundi SA;COM;Business Organization;4298458216;Rue la Boetie SAS;COM;Business Organization;FUS6YDK40;2024-12-23;1037;2024-12-05;FR509K;0.231463207984768;1;4.3203410542284
